,time,number,t2m
488,2024-03-18 06:00:00,39,282.6916571462232
489,2024-03-18 06:00:00,40,283.16852529859756
490,2024-03-18 06:00:00,41,283.18659598304436
491,2024-03-18 06:00:00,42,283.31374476084693
492,2024-03-18 06:00:00,43,282.6687934278541
493,2024-03-18 06:00:00,44,281.7809376755455
494,2024-03-18 06:00:00,45,283.5538267113539
495,2024-03-18 06:00:00,46,282.485143643348
496,2024-03-18 06:00:00,47,283.1817599236829
497,2024-03-18 06:00:00,48,283.1331755977846
498,2024-03-18 06:00:00,49,280.9892093594058
499,2024-03-18 06:00:00,50,283.3142438559412
500,2024-03-18 12:00:00,1,285.57342361529976
501,2024-03-18 12:00:00,2,285.89692328724817
502,2024-03-18 12:00:00,3,285.9620293817835
503,2024-03-18 12:00:00,4,286.37988384180755
504,2024-03-18 12:00:00,5,285.8183416251683
505,2024-03-18 12:00:00,6,286.5998729122273
506,2024-03-18 12:00:00,7,285.95031785724444
507,2024-03-18 12:00:00,8,286.043906792503
508,2024-03-18 12:00:00,9,286.98186136616835
509,2024-03-18 12:00:00,10,286.3745314771761
510,2024-03-18 12:00:00,11,285.89613161916765
511,2024-03-18 12:00:00,12,286.4327793167095
512,2024-03-18 12:00:00,13,285.89638977180266
513,2024-03-18 12:00:00,14,286.2514356957423
514,2024-03-18 12:00:00,15,287.35749066020173
515,2024-03-18 12:00:00,16,285.707955558462
516,2024-03-18 12:00:00,17,286.9106370541846
517,2024-03-18 12:00:00,18,286.4388717188944
518,2024-03-18 12:00:00,19,286.11306588340716
519,2024-03-18 12:00:00,20,286.594004242326
520,2024-03-18 12:00:00,21,284.3002836604105
521,2024-03-18 12:00:00,22,286.0258705284076
522,2024-03-18 12:00:00,23,286.7227191461139
523,2024-03-18 12:00:00,24,285.9882060589679
524,2024-03-18 12:00:00,25,286.87631996391144
525,2024-03-18 12:00:00,26,285.8704540370776
526,2024-03-18 12:00:00,27,286.05334657385447
527,2024-03-18 12:00:00,28,287.41090244037366
528,2024-03-18 12:00:00,29,286.4182883488008
529,2024-03-18 12:00:00,30,286.48592433915866
530,2024-03-18 12:00:00,31,285.99227626551226
531,2024-03-18 12:00:00,32,285.4905135940405
532,2024-03-18 12:00:00,33,285.99280117587
533,2024-03-18 12:00:00,34,285.56756355048634
534,2024-03-18 12:00:00,35,286.76313724365986
535,2024-03-18 12:00:00,36,286.8836945241832
536,2024-03-18 12:00:00,37,286.6156288280473
537,2024-03-18 12:00:00,38,286.3803829369017
538,2024-03-18 12:00:00,39,285.8442773598933
539,2024-03-18 12:00:00,40,286.81323606501655
540,2024-03-18 12:00:00,41,285.8376600473506
541,2024-03-18 12:00:00,42,286.551030433694
542,2024-03-18 12:00:00,43,286.1090214921262
543,2024-03-18 12:00:00,44,285.77457614845576
544,2024-03-18 12:00:00,45,287.1326827405961
545,2024-03-18 12:00:00,46,286.56070255241696
546,2024-03-18 12:00:00,47,286.66090019513035
547,2024-03-18 12:00:00,48,286.7364184459421
548,2024-03-18 12:00:00,49,286.3219113650847
549,2024-03-18 12:00:00,50,285.71482241855176
550,2024-03-18 18:00:00,1,284.68530971035625
551,2024-03-18 18:00:00,2,285.2359234654491
552,2024-03-18 18:00:00,3,284.63166559281285
553,2024-03-18 18:00:00,4,284.5146708186518
554,2024-03-18 18:00:00,5,284.11537753308096
555,2024-03-18 18:00:00,6,283.9861721392866
556,2024-03-18 18:00:00,7,284.3231559838674
557,2024-03-18 18:00:00,8,283.9757513779223
558,2024-03-18 18:00:00,9,283.7600734565063
559,2024-03-18 18:00:00,10,284.13749260880866
560,2024-03-18 18:00:00,11,284.84274839732666
561,2024-03-18 18:00:00,12,284.63166559281285
562,2024-03-18 18:00:00,13,284.92083096431236
563,2024-03-18 18:00:00,14,283.856725803033
564,2024-03-18 18:00:00,15,284.29644579123755
565,2024-03-18 18:00:00,16,282.9882142881702
566,2024-03-18 18:00:00,17,285.3903073462393
567,2024-03-18 18:00:00,18,284.87376113387245
568,2024-03-18 18:00:00,19,284.71023864980486
569,2024-03-18 18:00:00,20,284.5403570058297
570,2024-03-18 18:00:00,21,283.75576230750255
571,2024-03-18 18:00:00,22,284.04796527500673
572,2024-03-18 18:00:00,23,284.71863721552876
573,2024-03-18 18:00:00,24,284.22194294078986
574,2024-03-18 18:00:00,25,285.0759634877439
575,2024-03-18 18:00:00,26,284.36333313895403
576,2024-03-18 18:00:00,27,283.5184770105409
577,2024-03-18 18:00:00,28,284.3691845986797
578,2024-03-18 18:00:00,29,282.6448712836817
579,2024-03-18 18:00:00,30,283.7544801494156
580,2024-03-18 18:00:00,31,284.4093703588542
581,2024-03-18 18:00:00,32,283.356968117026
582,2024-03-18 18:00:00,33,283.9065836819304
583,2024-03-18 18:00:00,34,284.610015191828
584,2024-03-18 18:00:00,35,284.781187598978
585,2024-03-18 18:00:00,36,283.88265293267017
586,2024-03-18 18:00:00,37,285.15758274582845
587,2024-03-18 18:00:00,38,284.53575328383965
588,2024-03-18 18:00:00,39,284.2613628481473
589,2024-03-18 18:00:00,40,284.94497684076833
590,2024-03-18 18:00:00,41,284.75322106352473
591,2024-03-18 18:00:00,42,284.2290679535146
592,2024-03-18 18:00:00,43,282.90173315546065
593,2024-03-18 18:00:00,44,283.5774907028913
594,2024-03-18 18:00:00,45,285.0207704543908
595,2024-03-18 18:00:00,46,284.5462084655553
596,2024-03-18 18:00:00,47,284.1700542611642
597,2024-03-18 18:00:00,48,284.6130958132718
598,2024-03-18 18:00:00,49,284.281946218241
599,2024-03-18 18:00:00,50,282.8147701378326
600,2024-03-19 00:00:00,1,281.5772122211278
601,2024-03-19 00:00:00,2,282.317550952736
602,2024-03-19 00:00:00,3,283.0800305753354
603,2024-03-19 00:00:00,4,282.6283495150447
604,2024-03-19 00:00:00,5,281.41189987879125
605,2024-03-19 00:00:00,6,282.41266298854083
606,2024-03-19 00:00:00,7,282.2979829830065
607,2024-03-19 00:00:00,8,280.70743575835377
608,2024-03-19 00:00:00,9,281.411400783697
609,2024-03-19 00:00:00,10,282.8195975921062
610,2024-03-19 00:00:00,11,283.08612297752035
611,2024-03-19 00:00:00,12,281.93632835161196
612,2024-03-19 00:00:00,13,282.4495616051635
613,2024-03-19 00:00:00,14,279.9569258129284
614,2024-03-19 00:00:00,15,282.26058527128953
615,2024-03-19 00:00:00,16,281.07518279193323
616,2024-03-19 00:00:00,17,279.7504123100532
617,2024-03-19 00:00:00,18,282.44013042889986
618,2024-03-19 00:00:00,19,281.67691937383483
619,2024-03-19 00:00:00,20,282.0446664074142
620,2024-03-19 00:00:00,21,280.7786514652497
621,2024-03-19 00:00:00,22,281.43022871587294
622,2024-03-19 00:00:00,23,282.3625555620963
623,2024-03-19 00:00:00,24,281.09907912084213
624,2024-03-19 00:00:00,25,283.259308975223
625,2024-03-19 00:00:00,26,279.7097102446088
626,2024-03-19 00:00:00,27,282.963259533458
627,2024-03-19 00:00:00,28,280.61486222345934
628,2024-03-19 00:00:00,29,281.18860645464406
629,2024-03-19 00:00:00,30,282.1743795013906
630,2024-03-19 00:00:00,31,281.6835108711139
631,2024-03-19 00:00:00,32,279.7422718969643
632,2024-03-19 00:00:00,33,281.293382004084
633,2024-03-19 00:00:00,34,283.17792205450985
634,2024-03-19 00:00:00,35,282.19267391812105
635,2024-03-19 00:00:00,36,279.4373247943813
636,2024-03-19 00:00:00,37,281.76592179727896
637,2024-03-19 00:00:00,38,282.81628463329105
638,2024-03-19 00:00:00,39,283.241505048499
639,2024-03-19 00:00:00,40,281.25320484899737
640,2024-03-19 00:00:00,41,281.4014705123391
641,2024-03-19 00:00:00,42,281.3302720156189
642,2024-03-19 00:00:00,43,280.2135209269846
643,2024-03-19 00:00:00,44,281.4269071519699
644,2024-03-19 00:00:00,45,283.3694454943821
645,2024-03-19 00:00:00,46,281.87454382097974
646,2024-03-19 00:00:00,47,280.6957156287269
647,2024-03-19 00:00:00,48,282.39310362389915
648,2024-03-19 00:00:00,49,282.42692161907814
649,2024-03-19 00:00:00,50,279.62882241899
650,2024-03-19 06:00:00,1,282.1720905480274
651,2024-03-19 06:00:00,2,281.480310327054
652,2024-03-19 06:00:00,3,282.202346036844
653,2024-03-19 06:00:00,4,282.0113475073295
654,2024-03-19 06:00:00,5,280.77610435925146
655,2024-03-19 06:00:00,6,281.412424789149
656,2024-03-19 06:00:00,7,283.49305758108574
657,2024-03-19 06:00:00,8,281.05712071257426
658,2024-03-19 06:00:00,9,280.9508134575003
659,2024-03-19 06:00:00,10,282.41471099944476
660,2024-03-19 06:00:00,11,283.3282443338435
661,2024-03-19 06:00:00,12,281.9246254321607
662,2024-03-19 06:00:00,13,282.48871475479814
663,2024-03-19 06:00:00,14,278.8897830556444
664,2024-03-19 06:00:00,15,281.4027612755139
665,2024-03-19 06:00:00,16,280.74201100126186
666,2024-03-19 06:00:00,17,281.4640553161397
667,2024-03-19 06:00:00,18,281.9887161263319
668,2024-03-19 06:00:00,19,281.2285426672714
669,2024-03-19 06:00:00,20,281.4889756505006
670,2024-03-19 06:00:00,21,280.5843485820078
671,2024-03-19 06:00:00,22,281.88215071862305
672,2024-03-19 06:00:00,23,282.5558602551497
673,2024-03-19 06:00:00,24,280.6921703325402
674,2024-03-19 06:00:00,25,281.6201946348476
675,2024-03-19 06:00:00,26,281.67589536838284
676,2024-03-19 06:00:00,27,282.67309597176995
677,2024-03-19 06:00:00,28,281.4734606771399
678,2024-03-19 06:00:00,29,280.89970784086734
679,2024-03-19 06:00:00,30,282.6916571462232
680,2024-03-19 06:00:00,31,280.4963529538399
681,2024-03-19 06:00:00,32,281.03881769075605
682,2024-03-19 06:00:00,33,280.81271040288794
683,2024-03-19 06:00:00,34,281.5726429194891
684,2024-03-19 06:00:00,35,281.2842347957188
685,2024-03-19 06:00:00,36,277.83128841163136
686,2024-03-19 06:00:00,37,280.9365892473144
687,2024-03-19 06:00:00,38,282.47471427689584
688,2024-03-19 06:00:00,39,281.7654313072726
689,2024-03-19 06:00:00,40,281.7694929087292
690,2024-03-19 06:00:00,41,281.8073811104525
691,2024-03-19 06:00:00,42,279.99634572028583
692,2024-03-19 06:00:00,43,278.66316806759414
693,2024-03-19 06:00:00,44,282.91776443409134
694,2024-03-19 06:00:00,45,283.37324894320375
695,2024-03-19 06:00:00,46,281.4297038055152
696,2024-03-19 06:00:00,47,281.1870833540978
697,2024-03-19 06:00:00,48,282.6448712836817
698,2024-03-19 06:00:00,49,282.36434542036534
699,2024-03-19 06:00:00,50,278.23488424111804
700,2024-03-19 12:00:00,1,287.5187327959938
701,2024-03-19 12:00:00,2,287.8361486708451
702,2024-03-19 12:00:00,3,287.49332197162653
703,2024-03-19 12:00:00,4,287.66396086333094
704,2024-03-19 12:00:00,5,287.53958292381026
705,2024-03-19 12:00:00,6,287.83154494885514
706,2024-03-19 12:00:00,7,286.748138575569
707,2024-03-19 12:00:00,8,288.2417925112358
708,2024-03-19 12:00:00,9,287.5800268366197
709,2024-03-19 12:00:00,10,285.7410163059118
710,2024-03-19 12:00:00,11,286.27229442864655
711,2024-03-19 12:00:00,12,288.06476864436024
712,2024-03-19 12:00:00,13,286.2461177514623
713,2024-03-19 12:00:00,14,287.54772333689914
714,2024-03-19 12:00:00,15,287.9750089731868
715,2024-03-19 12:00:00,16,287.2112730077639
716,2024-03-19 12:00:00,17,288.1329381501636
717,2024-03-19 12:00:00,18,288.24993292432464
718,2024-03-19 12:00:00,19,288.41547760403273
719,2024-03-19 12:00:00,20,288.3068900006833
720,2024-03-19 12:00:00,21,287.60547208133835
721,2024-03-19 12:00:00,22,288.6459132510803
722,2024-03-19 12:00:00,23,288.1197035250783
723,2024-03-19 12:00:00,24,286.82799379064807
724,2024-03-19 12:00:00,25,287.189631211867
725,2024-03-19 12:00:00,26,288.9577100035774
726,2024-03-19 12:00:00,27,285.4269133898757
727,2024-03-19 12:00:00,28,288.19116017443355
728,2024-03-19 12:00:00,29,288.1209942882531
729,2024-03-19 12:00:00,30,286.35927465645034
730,2024-03-19 12:00:00,31,289.0525638867473
731,2024-03-19 12:00:00,32,287.72651985186815
732,2024-03-19 12:00:00,33,287.6459159941477
733,2024-03-19 12:00:00,34,288.11285387516426
734,2024-03-19 12:00:00,35,285.66370819683095
735,2024-03-19 12:00:00,36,286.91471586581685
736,2024-03-19 12:00:00,37,287.99890530209564
737,2024-03-19 12:00:00,38,287.19677343476735
738,2024-03-19 12:00:00,39,287.52382700799023
739,2024-03-19 12:00:00,40,287.8867465872961
740,2024-03-19 12:00:00,41,288.27892346523
741,2024-03-19 12:00:00,42,287.234136726133
742,2024-03-19 12:00:00,43,286.21481244193023
743,2024-03-19 12:00:00,44,287.50297688017383
744,2024-03-19 12:00:00,45,286.9465116653554
745,2024-03-19 12:00:00,46,288.5416367967346
746,2024-03-19 12:00:00,47,288.5365425847382
747,2024-03-19 12:00:00,48,288.1176813294379
748,2024-03-19 12:00:00,49,287.0286472287098
749,2024-03-19 12:00:00,50,286.5350077601512
750,2024-03-19 18:00:00,1,285.34427012633915
751,2024-03-19 18:00:00,2,285.88368866216285
752,2024-03-19 18:00:00,3,286.2954335098263
753,2024-03-19 18:00:00,4,286.3956397576275
754,2024-03-19 18:00:00,5,284.6519908102715
755,2024-03-19 18:00:00,6,285.4762549635032
756,2024-03-19 18:00:00,7,286.7308251388515
757,2024-03-19 18:00:00,8,284.94779070448936
758,2024-03-19 18:00:00,9,285.5975780968436
759,2024-03-19 18:00:00,10,284.7651649254352
760,2024-03-19 18:00:00,11,285.2522128967147
761,2024-03-19 18:00:00,12,284.58179050373974
762,2024-03-19 18:00:00,13,284.9299867777654
763,2024-03-19 18:00:00,14,284.3511225193207
764,2024-03-19 18:00:00,15,285.5637601016647
765,2024-03-19 18:00:00,16,284.85749751787034
766,2024-03-19 18:00:00,17,284.0044751611049
767,2024-03-19 18:00:00,18,284.7321213881612
768,2024-03-19 18:00:00,19,285.70590754755807
769,2024-03-19 18:00:00,20,285.35697984106673
770,2024-03-19 18:00:00,21,286.3923354039001
771,2024-03-19 18:00:00,22,284.9828736475796
772,2024-03-19 18:00:00,23,286.4175138908959
773,2024-03-19 18:00:00,24,284.90964435013103
774,2024-03-19 18:00:00,25,285.5085584632237
775,2024-03-19 18:00:00,26,285.8801261558005
776,2024-03-19 18:00:00,27,285.3735274249673
777,2024-03-19 18:00:00,28,286.79927000746557
778,2024-03-19 18:00:00,29,284.13699351371446
779,2024-03-19 18:00:00,30,284.77533613925243
780,2024-03-19 18:00:00,31,285.5347695607594
781,2024-03-19 18:00:00,32,285.63852110474727
782,2024-03-19 18:00:00,33,285.29291496215905
783,2024-03-19 18:00:00,34,284.6133367557311
784,2024-03-19 18:00:00,35,285.628358496018
785,2024-03-19 18:00:00,36,284.68530971035625
786,2024-03-19 18:00:00,37,285.37375976233875
787,2024-03-19 18:00:00,38,285.01213094620766
788,2024-03-19 18:00:00,39,285.92667968097055
789,2024-03-19 18:00:00,40,286.40987257290135
790,2024-03-19 18:00:00,41,284.49991309302027
791,2024-03-19 18:00:00,42,284.7445815553416
792,2024-03-19 18:00:00,43,285.06806401711435
793,2024-03-19 18:00:00,44,285.61691372920166
794,2024-03-19 18:00:00,45,284.52178722628867
795,2024-03-19 18:00:00,46,284.7150661040785
796,2024-03-19 18:00:00,47,285.0548552072925
797,2024-03-19 18:00:00,48,285.7570389794546
798,2024-03-19 18:00:00,49,286.17516019720136
799,2024-03-19 18:00:00,50,284.5848625200957
800,2024-03-20 00:00:00,1,283.92131559229836
801,2024-03-20 00:00:00,2,283.2730426954025
802,2024-03-20 00:00:00,3,284.4678763510225
803,2024-03-20 00:00:00,4,283.12910539124016
804,2024-03-20 00:00:00,5,281.12300126501447
805,2024-03-20 00:00:00,6,281.01415550903016
806,2024-03-20 00:00:00,7,285.20361996572854
807,2024-03-20 00:00:00,8,282.99659564371836
808,2024-03-20 00:00:00,9,283.71023278778455
809,2024-03-20 00:00:00,10,282.5177052957035
810,2024-03-20 00:00:00,11,284.7707582325259
811,2024-03-20 00:00:00,12,281.7020806506549
812,2024-03-20 00:00:00,13,281.4907569036818
813,2024-03-20 00:00:00,14,281.1624211723719
814,2024-03-20 00:00:00,15,282.7221707876747
815,2024-03-20 00:00:00,16,281.4521028491414
816,2024-03-20 00:00:00,17,280.6346883458238
817,2024-03-20 00:00:00,18,282.4523410485332
818,2024-03-20 00:00:00,19,281.0143792413138
819,2024-03-20 00:00:00,20,282.02280948432144
820,2024-03-20 00:00:00,21,283.45843931273845
821,2024-03-20 00:00:00,22,283.0220322833492
822,2024-03-20 00:00:00,23,282.76261470048416
823,2024-03-20 00:00:00,24,282.16292612948655
824,2024-03-20 00:00:00,25,283.97803172619774
825,2024-03-20 00:00:00,26,283.02992314889093
826,2024-03-20 00:00:00,27,285.04314368275345
827,2024-03-20 00:00:00,28,284.41624582403176
828,2024-03-20 00:00:00,29,281.0146546041244
829,2024-03-20 00:00:00,30,284.37122400449584
830,2024-03-20 00:00:00,31,283.63903429106426
831,2024-03-20 00:00:00,32,284.34578736486503
832,2024-03-20 00:00:00,33,282.55940555133634
833,2024-03-20 00:00:00,34,283.2730426954025
834,2024-03-20 00:00:00,35,283.9586960938397
835,2024-03-20 00:00:00,36,281.09222947092803
836,2024-03-20 00:00:00,37,283.42944877183317
837,2024-03-20 00:00:00,38,283.22244477895157
838,2024-03-20 00:00:00,39,283.7188722959677
839,2024-03-20 00:00:00,40,284.3638580493118
840,2024-03-20 00:00:00,41,281.1733496339183
841,2024-03-20 00:00:00,42,281.1624211723719
842,2024-03-20 00:00:00,43,279.6367304947074
843,2024-03-20 00:00:00,44,283.2376929945895
844,2024-03-20 00:00:00,45,280.56476340210264
845,2024-03-20 00:00:00,46,281.7455879747325
846,2024-03-20 00:00:00,47,281.46912371287266
847,2024-03-20 00:00:00,48,283.77890138868224
848,2024-03-20 00:00:00,49,281.92385097425586
849,2024-03-20 00:00:00,50,281.86612804508025
850,2024-03-20 06:00:00,1,283.886241254296
851,2024-03-20 06:00:00,2,281.5736669249411
852,2024-03-20 06:00:00,3,283.2514267147691
853,2024-03-20 06:00:00,4,283.0571238315272
854,2024-03-20 06:00:00,5,280.7468470606234
855,2024-03-20 06:00:00,6,280.0044861333747
856,2024-03-20 06:00:00,7,284.63216468790705
857,2024-03-20 06:00:00,8,280.858747622788
858,2024-03-20 06:00:00,9,281.1883741172726
859,2024-03-20 06:00:00,10,283.4711748427295
860,2024-03-20 06:00:00,11,283.8877471446666
861,2024-03-20 06:00:00,12,281.6011343653002
862,2024-03-20 06:00:00,13,279.59884229298405
863,2024-03-20 06:00:00,14,279.56067872845006
864,2024-03-20 06:00:00,15,283.5667945787164
865,2024-03-20 06:00:00,16,281.6662318547477
866,2024-03-20 06:00:00,17,278.5573685127023
867,2024-03-20 06:00:00,18,281.03626197967003
868,2024-03-20 06:00:00,19,282.5021989274306
869,2024-03-20 06:00:00,20,279.77073752751187
870,2024-03-20 06:00:00,21,282.77916228438465
871,2024-03-20 06:00:00,22,281.61867153430137
872,2024-03-20 06:00:00,23,282.34477745063583
873,2024-03-20 06:00:00,24,281.59756325384996
874,2024-03-20 06:00:00,25,281.9587015799746
875,2024-03-20 06:00:00,26,282.3915547080894
876,2024-03-20 06:00:00,27,283.83053191567296
877,2024-03-20 06:00:00,28,281.1974955103743
878,2024-03-20 06:00:00,29,279.4838783195513
879,2024-03-20 06:00:00,30,282.53171437869366
880,2024-03-20 06:00:00,31,284.4172440142202
881,2024-03-20 06:00:00,32,283.7412713395938
882,2024-03-20 06:00:00,33,281.91471237097846
883,2024-03-20 06:00:00,34,282.8493539858286
884,2024-03-20 06:00:00,35,282.22829898174473
885,2024-03-20 06:00:00,36,280.1110515410836
886,2024-03-20 06:00:00,37,282.907601825362
887,2024-03-20 06:00:00,38,282.0235581269628
888,2024-03-20 06:00:00,39,282.42563946099114
889,2024-03-20 06:00:00,40,281.508801772865
890,2024-03-20 06:00:00,41,281.0260993709407
891,2024-03-20 06:00:00,42,281.9518433249727
892,2024-03-20 06:00:00,43,279.19750099650923
893,2024-03-20 06:00:00,44,282.9592151421771
894,2024-03-20 06:00:00,45,282.64869194267897
895,2024-03-20 06:00:00,46,281.3249196509875
896,2024-03-20 06:00:00,47,282.30636433855466
897,2024-03-20 06:00:00,48,283.1118005596104
898,2024-03-20 06:00:00,49,282.5151581897053
899,2024-03-20 06:00:00,50,280.5764405062904
900,2024-03-20 12:00:00,1,287.6967806683215
901,2024-03-20 12:00:00,2,287.5988547687956
902,2024-03-20 12:00:00,3,288.81374688415156
903,2024-03-20 12:00:00,4,288.2728052477816
904,2024-03-20 12:00:00,5,286.2781544934601
905,2024-03-20 12:00:00,6,288.7605932566145
906,2024-03-20 12:00:00,7,289.0207852973844
907,2024-03-20 12:00:00,8,288.91955504413124
908,2024-03-20 12:00:00,9,288.76085140924954
909,2024-03-20 12:00:00,10,287.5825739426179
910,2024-03-20 12:00:00,11,288.7664447163402
911,2024-03-20 12:00:00,12,286.16318191493946
912,2024-03-20 12:00:00,13,286.1646964103978
913,2024-03-20 12:00:00,14,289.58308476175284
914,2024-03-20 12:00:00,15,285.7488985663657
915,2024-03-20 12:00:00,16,289.37580540606064
916,2024-03-20 12:00:00,17,288.7822350525115
917,2024-03-20 12:00:00,18,289.1069996723711
918,2024-03-20 12:00:00,19,289.4264377428629
919,2024-03-20 12:00:00,20,289.46227793368234
920,2024-03-20 12:00:00,21,288.63624973744516
921,2024-03-20 12:00:00,22,290.09174871366577
922,2024-03-20 12:00:00,23,284.1003616548145
923,2024-03-20 12:00:00,24,289.62963828692284
924,2024-03-20 12:00:00,25,286.47040936579793
925,2024-03-20 12:00:00,26,288.89793045841
926,2024-03-20 12:00:00,27,287.88419948129786
927,2024-03-20 12:00:00,28,289.3442935744207
928,2024-03-20 12:00:00,29,288.84657529422975
929,2024-03-20 12:00:00,30,288.19804424469896
930,2024-03-20 12:00:00,31,288.43964069066436
931,2024-03-20 12:00:00,32,286.1036863376704
932,2024-03-20 12:00:00,33,289.8254728757988
933,2024-03-20 12:00:00,34,289.63854455282876
934,2024-03-20 12:00:00,35,288.613850693819
935,2024-03-20 12:00:00,36,289.96533136832886
936,2024-03-20 12:00:00,37,288.90227602776497
937,2024-03-20 12:00:00,38,282.1476693087608
938,2024-03-20 12:00:00,39,289.90049203151636
939,2024-03-20 12:00:00,40,288.70543464361276
940,2024-03-20 12:00:00,41,285.48059192777043
941,2024-03-20 12:00:00,42,288.0523256873554
942,2024-03-20 12:00:00,43,288.4719441903849
943,2024-03-20 12:00:00,44,288.3483579189447
944,2024-03-20 12:00:00,45,287.1067297956954
945,2024-03-20 12:00:00,46,288.5314397676539
946,2024-03-20 12:00:00,47,288.7466271990635
947,2024-03-20 12:00:00,48,283.38420322001366
948,2024-03-20 12:00:00,49,286.9556760838962
949,2024-03-20 12:00:00,50,289.6021708465638
950,2024-03-20 18:00:00,1,285.68201121864917
951,2024-03-20 18:00:00,2,285.40251796587256
952,2024-03-20 18:00:00,3,283.61664385252595
953,2024-03-20 18:00:00,4,282.9581997418129
954,2024-03-20 18:00:00,5,284.640046948361
955,2024-03-20 18:00:00,6,286.30052772182273
956,2024-03-20 18:00:00,7,286.83180584455755
957,2024-03-20 18:00:00,8,284.24838637569695
958,2024-03-20 18:00:00,9,286.38419499081124
959,2024-03-20 18:00:00,10,286.5843493337787
960,2024-03-20 18:00:00,11,285.6054517522098
961,2024-03-20 18:00:00,12,283.1436049642367
962,2024-03-20 18:00:00,13,284.23440310797037
963,2024-03-20 18:00:00,14,285.70845465355626
964,2024-03-20 18:00:00,15,283.3015255361257
965,2024-03-20 18:00:00,16,286.0645331880358
966,2024-03-20 18:00:00,17,286.017205204961
967,2024-03-20 18:00:00,18,286.86996940909154
968,2024-03-20 18:00:00,19,285.5772270641214
969,2024-03-20 18:00:00,20,285.9233753272431
970,2024-03-20 18:00:00,21,286.59705904850625
971,2024-03-20 18:00:00,22,286.3068782766426
972,2024-03-20 18:00:00,23,282.9778021318938
973,2024-03-20 18:00:00,24,286.53043845851255
